Date,AMZN,GS,NVDA
2022-10-24,119.81999969482422,307.5154113769531,12.585465431213379
2022-10-25,120.5999984741211,310.97698974609375,13.246753692626953
2022-10-26,115.66000366210938,314.05499267578125,12.882144927978516
2022-10-27,110.95999908447266,315.4488220214844,13.161844253540039
2022-10-28,103.41000366210938,319.78985595703125,13.819138526916504
2022-10-31,102.44000244140625,322.3064880371094,13.482501029968262
2022-11-01,96.79000091552734,326.1141662597656,13.528453826904297
2022-11-02,92.12000274658203,327.24615478515625,13.20479965209961
2022-11-03,89.30000305175781,326.3854675292969,13.406580924987793
2022-11-04,90.9800033569336,334.8428955078125,14.140792846679688
2022-11-07,90.52999877929688,339.1931457519531,14.285636901855469
2022-11-08,89.9800033569336,340.55908203125,14.58631420135498
2022-11-09,86.13999938964844,338.6692810058594,13.761199951171875
2022-11-10,96.62999725341797,353.9281005859375,15.733078956604004
2022-11-11,100.79000091552734,360.345947265625,16.30946159362793
2022-11-14,98.48999786376953,357.7170104980469,16.277494430541992
2022-11-15,98.94000244140625,358.2035827636719,16.648094177246094
2022-11-16,97.12000274658203,357.6889953613281,15.892909049987793
2022-11-17,94.8499984741211,355.3033447265625,15.660158157348633
2022-11-18,94.13999938964844,354.7607421875,15.392447471618652
2022-11-21,92.45999908447266,355.70562744140625,15.300544738769531
2022-11-22,93.19999694824219,359.1297302246094,16.02077293395996
2022-11-23,94.12999725341797,361.3563537597656,16.50125503540039
2022-11-25,93.41000366210938,363.798095703125,16.252521514892578
2022-11-28,93.94999694824219,357.7170104980469,15.80999755859375
2022-11-29,92.41999816894531,358.9800720214844,15.622200012207031
2022-11-30,96.54000091552734,363.6319580078125,16.909143447875977
2022-12-01,95.5,361.42840576171875,17.120969772338867
2022-12-02,94.12999725341797,358.3867492675781,16.862180709838867
2022-12-05,91.01000213623047,349.8739318847656,16.59640121459961
2022-12-06,88.25,341.7471923828125,15.973912239074707
2022-12-07,88.45999908447266,338.9316101074219,16.10680389404297
2022-12-08,90.3499984741211,337.1988525390625,17.154943466186523
2022-12-09,89.08999633789062,338.1970520019531,16.987077713012695
2022-12-12,90.55000305175781,342.0014953613281,17.52064323425293
2022-12-13,92.48999786376953,347.190185546875,18.057207107543945
2022-12-14,91.58000183105469,339.36468505859375,17.659528732299805
2022-12-15,88.44999694824219,329.429931640625,16.938119888305664
2022-12-16,87.86000061035156,326.1529235839844,16.557432174682617
2022-12-19,84.91999816894531,324.51434326171875,16.240690231323242
2022-12-20,85.19000244140625,324.4013366699219,16.07183074951172
2022-12-21,86.7699966430664,329.74066162109375,16.48748779296875
2022-12-22,83.79000091552734,325.4277648925781,15.32644271850586
2022-12-23,85.25,325.3618469238281,15.193551063537598
2022-12-27,83.04000091552734,322.0282897949219,14.109439849853516
2022-12-28,81.81999969482422,320.99237060546875,14.024508476257324
2022-12-29,84.18000030517578,323.4031677246094,14.591044425964355
2022-12-30,84.0,323.3560485839844,14.602034568786621
2023-01-03,85.81999969482422,326.03045654296875,14.303279876708984
2023-01-04,85.13999938964844,327.4241638183594,14.73692512512207
2023-01-05,83.12000274658203,323.7138977050781,14.253320693969727
2023-01-06,86.08000183105469,327.7819519042969,14.846833229064941
2023-01-09,87.36000061035156,332.4150390625,15.615205764770508
2023-01-10,89.87000274658203,336.52081298828125,15.895976066589355
2023-01-11,95.08999633789062,343.22564697265625,15.987897872924805
2023-01-12,95.2699966430664,348.3672180175781,16.497482299804688
2023-01-13,98.12000274658203,352.1905212402344,16.885160446166992
2023-01-17,96.05000305175781,329.5146789550781,17.6875057220459
2023-01-18,95.45999908447266,328.73309326171875,17.362775802612305
2023-01-19,93.68000030517578,330.2962951660156,16.751272201538086
2023-01-20,97.25,321.9058532714844,17.82439613342285
2023-01-23,97.5199966430664,328.78021240234375,19.17728614807129
2023-01-24,96.31999969482422,328.01739501953125,19.249225616455078
2023-01-25,97.18000030517578,329.2415771484375,19.30717658996582
2023-01-26,99.22000122070312,334.27020263671875,19.785783767700195
2023-01-27,102.23999786376953,333.07427978515625,20.348325729370117
2023-01-30,100.55000305175781,336.6150207519531,19.146312713623047
2023-01-31,103.12999725341797,344.4780578613281,19.521007537841797
2023-02-01,105.1500015258789,344.3838806152344,20.925853729248047
2023-02-02,112.91000366210938,347.9246826171875,21.691225051879883
2023-02-03,103.38999938964844,348.3766784667969,21.08272361755371
2023-02-06,102.18000030517578,349.1770935058594,21.071735382080078
2023-02-07,102.11000061035156,352.5671691894531,22.154848098754883
2023-02-08,100.05000305175781,353.2263488769531,22.186819076538086
2023-02-09,98.23999786376953,346.531005859375,22.318714141845703
2023-02-10,97.61000061035156,349.6290588378906,21.247589111328125
2023-02-13,99.54000091552734,352.20928955078125,21.770158767700195
2023-02-14,99.69999694824219,350.0999450683594,22.952192306518555
2023-02-15,101.16000366210938,352.5106506347656,22.745361328125
2023-02-16,98.1500015258789,348.6120910644531,21.98398780822754
2023-02-17,97.19999694824219,347.0112609863281,21.3704891204834
2023-02-21,94.58000183105469,340.0615539550781,20.63808822631836
2023-02-22,95.79000091552734,339.8450012207031,20.737009048461914
2023-02-23,95.81999969482422,342.3404846191406,23.644622802734375
2023-02-24,93.5,342.63238525390625,23.26693344116211
2023-02-27,93.76000213623047,344.21435546875,23.481760025024414
2023-02-28,94.2300033569336,331.1438293457031,23.196990966796875
2023-03-01,92.16999816894531,328.3743896484375,22.679418563842773
2023-03-02,92.12999725341797,331.096435546875,23.294910430908203
2023-03-03,94.9000015258789,338.67431640625,23.870441436767578
2023-03-06,93.75,338.6363830566406,23.53471565246582
2023-03-07,93.55000305175781,328.23211669921875,23.272884368896484
2023-03-08,93.91999816894531,331.27655029296875,24.165306091308594
2023-03-09,92.25,324.4479064941406,23.42078971862793
2023-03-10,90.7300033569336,310.7716064453125,22.950098037719727
2023-03-13,92.43000030517578,299.2386779785156,22.951095581054688
2023-03-14,94.87999725341797,305.5362243652344,24.047380447387695
2023-03-15,96.19999694824219,296.08990478515625,24.2122745513916
2023-03-16,100.04000091552734,298.8403625488281,25.52442169189453
2023-03-17,98.94999694824219,287.8860168457031,25.708301544189453
2023-03-20,97.70999908447266,293.5670471191406,25.883190155029297
2023-03-21,100.61000061035156,300.9173583984375,26.181997299194336
2023-03-22,98.69999694824219,297.49359130859375,26.450820922851562
2023-03-23,98.70999908447266,298.61273193359375,27.173351287841797
2023-03-24,98.12999725341797,296.4503173828125,26.761621475219727
2023-03-27,98.04000091552734,302.1029052734375,26.513782501220703
2023-03-28,97.23999786376953,302.017578125,26.392860412597656
2023-03-29,100.25,304.1799621582031,26.96648597717285
2023-03-30,102.0,304.57830810546875,27.3652286529541
2023-03-31,103.29000091552734,310.24041748046875,27.758974075317383
2023-04-03,102.41000366210938,309.6808776855469,27.946849822998047
2023-04-04,103.94999694824219,306.0104675292969,27.4351806640625
2023-04-05,101.0999984741211,304.9482116699219,26.86355209350586
2023-04-06,102.05999755859375,305.7733459472656,27.019453048706055
2023-04-10,102.16999816894531,308.2012939453125,27.561100006103516
2023-04-11,99.91999816894531,310.48699951171875,27.1513671875
2023-04-12,97.83000183105469,313.208984375,26.477802276611328
2023-04-13,102.4000015258789,315.0015869140625,26.445823669433594
2023-04-14,102.51000213623047,319.5445251464844,26.74063491821289
2023-04-17,102.73999786376953,322.1622009277344,26.98447608947754
2023-04-18,102.30000305175781,316.6898193359375,27.649045944213867
2023-04-19,104.30000305175781,319.51611328125,27.912870407104492
2023-04-20,103.80999755859375,321.2422180175781,27.086408615112305
2023-04-21,106.95999908447266,324.0400695800781,27.101394653320312
2023-04-24,106.20999908447266,326.22149658203125,27.024450302124023
2023-04-25,102.56999969482422,321.9725036621094,26.223970413208008
2023-04-26,104.9800033569336,319.203125,26.93850326538086
2023-04-27,109.81999969482422,323.983154296875,27.208332061767578
2023-04-28,105.44999694824219,325.728271484375,27.730989456176758
2023-05-01,102.05000305175781,323.0063171386719,28.8912353515625
2023-05-02,103.62999725341797,316.1775817871094,28.191688537597656
2023-05-03,103.6500015258789,311.7010803222656,27.783954620361328
2023-05-04,104.0,304.6921691894531,27.544111251831055
2023-05-05,105.66000366210938,310.15509033203125,28.661386489868164
2023-05-08,105.83000183105469,309.67138671875,29.132078170776367
2023-05-09,106.62000274658203,308.0210876464844,28.552453994750977
2023-05-10,110.19000244140625,305.9156188964844,28.866252899169922
2023-05-11,112.18000030517578,304.1799621582031,28.5594482421875
2023-05-12,110.26000213623047,303.0229187011719,28.321605682373047
2023-05-15,111.19999694824219,305.4604187011719,28.934207916259766
2023-05-16,113.4000015258789,304.2653503417969,29.19403839111328
2023-05-17,115.5,313.1521301269531,30.15841293334961
2023-05-18,118.1500015258789,312.5830993652344,31.657438278198242
2023-05-19,116.25,309.3299560546875,31.24370765686035
2023-05-22,115.01000213623047,308.1634216308594,31.155765533447266
2023-05-23,114.98999786376953,306.8829650878906,30.668081283569336
2023-05-24,116.75,303.31689453125,30.518178939819336
2023-05-25,115.0,307.17706298828125,37.955345153808594
2023-05-26,120.11000061035156,314.88775634765625,38.92072296142578
2023-05-30,121.66000366210938,313.7685852050781,40.08496856689453
2023-05-31,120.58000183105469,309.5350646972656,37.80944061279297
2023-06-01,122.7699966430664,302.3677062988281,39.74419021606445
2023-06-02,124.25,309.296142578125,39.30147933959961
2023-06-05,125.30000305175781,307.53778076171875,39.14557647705078
2023-06-06,126.61000061035156,312.3064270019531,38.62891387939453
2023-06-07,121.2300033569336,320.8595275878906,37.45454788208008
2023-06-08,124.25,320.5919189453125,38.48899459838867
2023-06-09,123.43000030517578,321.1175537109375,38.748844146728516
2023-06-12,126.56999969482422,324.43365478515625,39.46045684814453
2023-06-13,126.66000366210938,327.3101501464844,40.99961853027344
2023-06-14,126.41999816894531,323.41107177734375,42.97353744506836
2023-06-15,127.11000061035156,324.67254638671875,42.629730224609375
2023-06-16,125.48999786376953,323.3059997558594,42.668704986572266
2023-06-20,125.77999877929688,316.0525817871094,43.784095764160156
2023-06-21,124.83000183105469,310.6531677246094,43.02151107788086
2023-06-22,130.14999389648438,305.4066162109375,43.001529693603516
2023-06-23,129.3300018310547,300.7526550292969,42.18596649169922
2023-06-26,127.33000183105469,298.5068664550781,40.609825134277344
2023-06-27,129.17999267578125,299.5485534667969,41.853145599365234
2023-06-28,129.0399932861328,299.74920654296875,41.09457015991211
2023-06-29,127.9000015258789,308.760986328125,40.79972457885742
2023-06-30,130.36000061035156,308.2353515625,42.27891540527344
2023-07-03,130.22000122070312,312.1248474121094,42.389854431152344
2023-07-05,130.3800048828125,305.8558044433594,42.293914794921875
2023-07-06,128.36000061035156,299.1184997558594,42.08002853393555
2023-07-07,129.77999877929688,301.1922607421875,42.47980499267578
2023-07-10,127.12999725341797,302.4345703125,42.156982421875
2023-07-11,128.77999877929688,306.64898681640625,42.381866455078125
2023-07-12,130.8000030517578,311.9241638183594,43.87804412841797
2023-07-13,134.3000030517578,314.1031188964844,45.95191955566406
2023-07-14,134.67999267578125,311.7235107421875,45.444190979003906
2023-07-17,133.55999755859375,312.6887512207031,46.43564987182617
2023-07-18,132.8300018310547,322.31207275390625,47.46809005737305
2023-07-19,135.36000061035156,325.4466552734375,47.05131149291992
2023-07-20,129.9600067138672,335.2993469238281,45.49516296386719
2023-07-21,130.0,336.3506164550781,44.284820556640625
2023-07-24,128.8000030517578,343.0115051269531,44.58766174316406
2023-07-25,129.1300048828125,338.96905517578125,45.654075622558594
2023-07-26,128.14999389648438,341.7022399902344,45.42719650268555
2023-07-27,128.25,338.78753662109375,45.87495422363281
2023-07-28,132.2100067138672,337.5643005371094,46.72449493408203
2023-07-31,133.67999267578125,340.0871887207031,46.7035026550293
2023-08-01,131.69000244140625,341.85516357421875,46.481624603271484
2023-08-02,128.2100067138672,335.52874755859375,44.244850158691406
2023-08-03,128.91000366210938,337.49737548828125,44.4907112121582
2023-08-04,139.57000732421875,337.55474853515625,44.65562057495117
2023-08-07,142.22000122070312,339.79095458984375,45.39221954345703
2023-08-08,139.94000244140625,332.8146667480469,44.63963317871094
2023-08-09,137.85000610351562,327.4917297363281,42.53078079223633
2023-08-10,138.55999755859375,325.3033142089844,42.364871978759766
2023-08-11,138.41000366210938,325.6186828613281,40.832706451416016
2023-08-14,140.57000732421875,322.7612609863281,43.7291259765625
2023-08-15,137.6699981689453,317.4765625,43.91602325439453
2023-08-16,135.07000732421875,314.5140075683594,43.46227264404297
2023-08-17,133.97999572753906,312.9945068359375,43.320350646972656
2023-08-18,133.22000122070312,310.51934814453125,43.27537536621094
2023-08-21,134.67999267578125,307.7766418457031,46.941375732421875
2023-08-22,134.25,304.6517333984375,45.64308547973633
2023-08-23,135.52000427246094,308.0346984863281,47.090293884277344
2023-08-24,131.83999633789062,305.7698059082031,47.13726806640625
2023-08-25,133.25999450683594,305.95135498046875,45.992897033691406
2023-08-28,133.13999938964844,311.5132751464844,46.809444427490234
2023-08-29,134.91000366210938,317.80145263671875,48.75738525390625
2023-08-30,135.07000732421875,316.62579345703125,49.23712158203125
2023-08-31,138.00999450683594,315.7874450683594,49.32807159423828
2023-09-01,138.1199951171875,315.48876953125,48.4825325012207
2023-09-05,137.27000427246094,311.9715270996094,48.521514892578125
2023-09-06,135.36000061035156,309.4468994140625,47.0391960144043
2023-09-07,137.85000610351562,310.24664306640625,46.21957778930664
2023-09-08,138.22999572753906,313.6771545410156,45.55088806152344
2023-09-11,143.10000610351562,312.8387756347656,45.15707015991211
2023-09-12,141.22999572753906,318.8614196777344,44.84920883178711
2023-09-13,144.85000610351562,322.7929992675781,45.46392822265625
2023-09-14,144.72000122070312,332.0340881347656,45.55988693237305
2023-09-15,140.38999938964844,330.07794189453125,43.879661560058594
2023-09-18,139.97999572753906,330.8295593261719,43.94562911987305
2023-09-19,137.6300048828125,329.45159912109375,43.499839782714844
2023-09-20,135.2899932861328,324.450439453125,42.21943283081055
2023-09-21,129.3300018310547,318.2254333496094,40.99799728393555
2023-09-22,129.1199951171875,315.9609680175781,41.590721130371094
2023-09-25,131.27000427246094,316.8763427734375,42.20244216918945
2023-09-26,125.9800033569336,312.03900146484375,41.89158630371094
2023-09-27,125.9800033569336,310.237060546875,42.44832229614258
2023-09-28,125.9800033569336,313.3688049316406,43.069034576416016
2023-09-29,127.12000274658203,311.7980651855469,43.47884750366211
2023-10-02,129.4600067138672,306.91253662109375,44.76124954223633
2023-10-03,124.72000122070312,294.9829406738281,43.4968376159668
2023-10-04,127.0,297.37274169921875,44.020599365234375
2023-10-05,125.95999908447266,299.2035827636719,44.66729736328125
2023-10-06,127.95999908447266,301.111572265625,45.74080276489258
2023-10-09,128.25999450683594,301.2367858886719,45.25202178955078
2023-10-10,129.47999572753906,303.3182373046875,45.77678298950195
2023-10-11,131.8300018310547,301.63189697265625,46.78431701660156
2023-10-12,132.3300018310547,298.5772399902344,46.923248291015625
2023-10-13,129.7899932861328,298.0472717285156,45.43993377685547
2023-10-16,132.5500030517578,302.95208740234375,46.07365036010742
2023-10-17,131.47000122070312,298.10504150390625,43.91764831542969
2023-10-18,128.1300048828125,290.97430419921875,42.17645263671875
2023-10-19,128.39999389648438,288.3050842285156,42.08149719238281
2023-10-20,125.16999816894531,289.1337890625,41.36782455444336
2023-10-23,126.55999755859375,288.333984375,42.95509338378906
2023-10-24,128.55999755859375,288.29541015625,43.64276885986328
2023-10-25,121.38999938964844,285.9634704589844,41.759647369384766
2023-10-26,119.56999969482422,286.18511962890625,40.30731964111328
2023-10-27,127.73999786376953,279.36273193359375,40.481239318847656
2023-10-30,132.7100067138672,289.8854064941406,41.14193344116211
2023-10-31,133.08999633789062,292.56427001953125,40.7611083984375
2023-11-01,137.0,295.985107421875,42.305397033691406
2023-11-02,138.07000732421875,302.344970703125,43.48583984375
2023-11-03,138.60000610351562,315.7007141113281,44.98414993286133
2023-11-06,139.74000549316406,312.125732421875,45.72980499267578
2023-11-07,142.7100067138672,312.164306640625,45.933712005615234
2023-11-08,142.0800018310547,312.7520751953125,46.55242156982422
2023-11-09,140.60000610351562,309.1095886230469,46.92824935913086
2023-11-10,143.55999755859375,313.66754150390625,48.31260681152344
2023-11-13,142.58999633789062,315.0166015625,48.59747314453125
2023-11-14,145.8000030517578,326.3969421386719,49.63299560546875
2023-11-15,143.1999969482422,325.31768798828125,48.8653450012207
2023-11-16,142.8300018310547,324.4215087890625,49.45708084106445
2023-11-17,145.17999267578125,326.8498229980469,49.27516174316406
2023-11-20,146.1300048828125,327.10040283203125,50.38564682006836
2023-11-21,143.89999389648438,322.7833557128906,49.92086410522461
2023-11-22,146.7100067138672,326.3198547363281,48.693424224853516
2023-11-24,146.74000549316406,326.811279296875,47.75386428833008
2023-11-27,147.72999572753906,325.4236755371094,48.21965026855469
2023-11-28,147.02999877929688,325.3658142089844,47.79884338378906
2023-11-29,146.32000732421875,330.5732421875,48.117698669433594
2023-11-30,146.08999633789062,331.81683349609375,46.74833297729492
2023-12-01,147.02999877929688,338.51068115234375,46.74333572387695
2023-12-04,144.83999633789062,339.4433288574219,45.488914489746094
2023-12-05,146.8800048828125,332.02081298828125,46.54851531982422
2023-12-06,144.52000427246094,332.23455810546875,45.48591613769531
2023-12-07,146.8800048828125,334.8091125488281,46.57851028442383
2023-12-08,147.4199981689453,340.8423156738281,47.48816680908203
2023-12-11,145.88999938964844,341.7458801269531,46.6094970703125
2023-12-12,147.47999572753906,342.5716552734375,47.63911056518555
2023-12-13,148.83999633789062,352.403564453125,48.06995391845703
2023-12-14,147.4199981689453,372.55316162109375,48.33184814453125
2023-12-15,149.97000122070312,369.6774597167969,48.87164306640625
2023-12-18,154.07000732421875,365.6844177246094,50.05820083618164
2023-12-19,153.7899932861328,371.56219482421875,49.58537673950195
2023-12-20,152.1199951171875,366.77252197265625,48.092933654785156
2023-12-21,153.83999633789062,369.7356872558594,48.97161102294922
2023-12-22,153.4199981689453,369.8133850097656,48.81167221069336
2023-12-26,153.41000366210938,370.7460632324219,49.260498046875
2023-12-27,153.33999633789062,373.53436279296875,49.3984489440918
2023-12-28,153.3800048828125,375.4093933105469,49.50341033935547
2023-12-29,151.94000244140625,374.78765869140625,49.50341033935547
